filename,folder,label,brightness_mean,brightness_std,brightness_max,brightness_min,brightness_p95,block_mean_var,block_mean_max,block_mean_min,block_top3_mean,bright_block_count,bright_pixel_ratio,connected_component_count,largest_component_area,largest_component_ratio,sobel_mean,laplacian_var,rgb_r_mean,rgb_g_mean,rgb_b_mean,rgb_r_p95,rgb_red_ratio_mean,red_over_green_mean,red_over_blue_mean,red_dominance_mean,bright_red_pixel_ratio,bright_red_mean_dominance,bright_red_mean_intensity,bright_red_component_count,bright_red_largest_component_ratio
66,light,1,97.2002944946289,31.245616912841797,252.0,47.0,151.0,789.7047119140625,169.0834503173828,56.443180084228516,150.05743408203125,0.0,0.011937978316326531,97.0,248.0,0.004942602040816327,35.40555191040039,837.3291015625,67.15802001953125,109.4873275756836,112.73692321777344,135.0,0.217001810669899,-42.32929992675781,-45.57890319824219,-45.5835075378418,1.992984693877551e-05,32.0,233.0,1.0,1.992984693877551e-05
67,light,1,102.64574432373047,32.265743255615234,252.0,48.0,161.0,848.4575805664062,177.9738311767578,59.62575912475586,158.2855987548828,0.0,0.013871173469387755,98.0,284.0,0.005660076530612245,38.292110443115234,930.7710571289062,77.04896545410156,112.97291564941406,116.74583435058594,152.0,0.23676300048828125,-35.923946380615234,-39.696868896484375,-39.701629638671875,1.992984693877551e-05,59.0,245.0,1.0,1.992984693877551e-05
68,light,1,112.68036651611328,33.53345489501953,248.0,51.0,177.0,946.0613403320312,181.1116180419922,66.3419189453125,171.1050567626953,0.0,0.013034119897959183,143.0,104.0,0.002072704081632653,39.20339584350586,919.081787109375,92.10807800292969,121.16452026367188,122.97572326660156,172.0,0.26210489869117737,-29.056442260742188,-30.867645263671875,-31.052734375,3.985969387755102e-05,39.0,241.0,1.0,3.985969387755102e-05
69,light,1,110.09161376953125,35.29259490966797,252.0,46.0,180.0,1030.0782470703125,185.43637084960938,61.900245666503906,167.06649780273438,0.0,0.017059948979591837,163.0,133.0,0.002650669642857143,42.346431732177734,1053.01611328125,90.47779846191406,117.97139739990234,120.90570831298828,175.0,0.2624061703681946,-27.493602752685547,-30.427913665771484,-30.487722396850586,3.985969387755102e-05,42.0,239.0,2.0,1.992984693877551e-05
70,light,1,106.74019622802734,34.53226089477539,252.0,44.0,175.0,978.8729858398438,185.1272735595703,58.86123275756836,162.41905212402344,0.0,0.010522959183673469,124.0,152.0,0.0030293367346938774,42.878074645996094,1022.7752075195312,86.6864242553711,114.75589752197266,117.97847747802734,170.0,0.2586485743522644,-28.069475173950195,-31.292051315307617,-31.32977867126465,3.985969387755102e-05,34.0,232.5,1.0,3.985969387755102e-05
71,light,1,118.96123504638672,34.907474517822266,254.0,49.0,185.0,1036.659912109375,186.11703491210938,62.28434371948242,176.8850860595703,0.0,0.009785554846938776,157.0,31.0,0.0006178252551020409,39.89326095581055,816.7561645507812,97.4200439453125,127.9979476928711,128.98399353027344,180.0,0.2621138095855713,-30.577905654907227,-31.563955307006836,-31.90367889404297,5.978954081632653e-05,35.66666793823242,236.0,2.0,3.985969387755102e-05
72,light,1,115.28075408935547,34.740577697753906,255.0,47.0,181.0,1031.8167724609375,185.2429656982422,60.05555725097656,174.00181579589844,0.0,0.008091517857142858,131.0,43.0,0.0008569834183673469,40.14247512817383,832.9235229492188,93.95549774169922,124.14614868164062,125.6025161743164,176.0,0.26014193892478943,-30.190649032592773,-31.647022247314453,-31.835857391357422,5.978954081632653e-05,39.66666793823242,238.0,3.0,1.992984693877551e-05
73,light,1,109.24124908447266,32.46078872680664,252.0,47.0,171.0,892.469482421875,178.1851806640625,58.507232666015625,165.21876525878906,0.0,0.00661670918367347,127.0,15.0,0.00029894770408163266,37.755088806152344,757.8982543945312,86.95513916015625,118.45842742919922,120.21231079101562,165.0,0.25386008620262146,-31.50328826904297,-33.25717544555664,-33.37521743774414,0.0,0.0,0.0,0.0,0.0
74,light,1,116.88827514648438,32.74357986450195,254.0,51.0,179.0,906.76953125,181.36839294433594,62.77531051635742,170.73876953125,0.0,0.0006377551020408163,17.0,12.0,0.00023915816326530612,37.83882141113281,703.52392578125,95.65563201904297,125.96237182617188,125.89753723144531,175.0,0.26313576102256775,-30.306739807128906,-30.24190902709961,-31.096620559692383,0.0,0.0,0.0,0.0,0.0
75,light,1,116.84368896484375,32.95459747314453,253.0,49.0,177.0,921.4404907226562,179.13975524902344,62.311466217041016,167.55982971191406,0.0,0.001295440051020408,47.0,4.0,7.971938775510203e-05,38.08174514770508,686.8599243164062,95.88835144042969,125.68891143798828,126.28499603271484,172.0,0.2636612057685852,-29.800561904907227,-30.396644592285156,-30.855329513549805,1.992984693877551e-05,34.0,237.0,1.0,1.992984693877551e-05
76,light,1,103.3134765625,32.629127502441406,250.0,43.0,163.0,882.59375,170.8626251220703,55.94814682006836,157.4256591796875,0.0,0.009626116071428572,141.0,25.0,0.0004982461734693878,42.32944869995117,869.3603515625,82.7529296875,111.47911071777344,115.123046875,155.0,0.2550516724586487,-28.72618293762207,-32.3701171875,-32.3774528503418,0.0,0.0,0.0,0.0,0.0
77,light,1,105.02393341064453,32.97273254394531,246.0,45.0,166.0,913.2134399414062,177.85101318359375,56.07209777832031,157.75025939941406,0.0,0.009048150510204082,142.0,47.0,0.0009367028061224489,41.7407112121582,821.831298828125,82.78717041015625,113.80438995361328,118.3575210571289,157.0,0.24989159405231476,-31.01721954345703,-35.570350646972656,-35.573760986328125,5.978954081632653e-05,35.0,233.6666717529297,2.0,3.985969387755102e-05
78,light,1,107.41511535644531,28.48436737060547,250.0,55.0,160.0,666.2577514648438,161.94898986816406,63.076541900634766,154.1703643798828,0.0,0.0014150191326530613,44.0,5.0,9.964923469387755e-05,37.6863899230957,620.2901611328125,82.18911743164062,117.69770050048828,120.55400848388672,149.0,0.24494977295398712,-35.50859069824219,-38.36489486694336,-38.37729263305664,0.0,0.0,0.0,0.0,0.0
79,light,1,118.02899932861328,30.535715103149414,248.0,53.0,167.0,781.3255615234375,173.70814514160156,65.2102279663086,165.32460021972656,0.0,0.004583864795918368,85.0,18.0,0.0003587372448979592,38.22269058227539,596.7962646484375,93.43218231201172,128.2474365234375,129.88267517089844,157.0,0.254238098859787,-34.815250396728516,-36.45049285888672,-36.54848861694336,1.992984693877551e-05,34.0,241.0,1.0,1.992984693877551e-05
80,light,1,113.82362365722656,32.47887420654297,249.0,47.0,164.0,882.660400390625,176.9886474609375,59.35382080078125,164.63209533691406,0.0,0.01128029336734694,81.0,128.0,0.002551020408163265,39.76129913330078,653.9191284179688,91.60616302490234,122.96075439453125,125.05400848388672,154.0,0.2576037347316742,-31.354591369628906,-33.447845458984375,-33.493343353271484,3.985969387755102e-05,42.0,237.5,2.0,1.992984693877551e-05
81,light,1,104.498046875,24.020416259765625,252.0,57.0,145.0,463.8702392578125,141.43637084960938,64.58963012695312,139.35289001464844,0.0,0.0006975446428571429,14.0,7.0,0.00013950892857142856,35.01926040649414,495.5343933105469,80.2978286743164,114.4552001953125,116.59197998046875,133.0,0.2489607334136963,-34.15736770629883,-36.29414367675781,-36.3853645324707,1.992984693877551e-05,62.0,246.0,1.0,1.992984693877551e-05
82,light,1,109.42516326904297,31.733469009399414,251.0,47.0,159.0,831.4238891601562,168.35958862304688,59.29728317260742,157.95016479492188,0.0,0.006875797193877551,102.0,44.0,0.0008769132653061224,43.12765884399414,738.7860107421875,87.8193588256836,118.1845703125,121.05297088623047,149.0,0.2566554546356201,-30.365215301513672,-33.23361587524414,-33.253509521484375,7.971938775510203e-05,42.25,242.0,4.0,1.992984693877551e-05
83,light,1,108.28784942626953,31.83567237854004,253.0,48.0,160.0,837.4483032226562,166.34495544433594,58.465187072753906,156.931884765625,0.0,0.007174744897959184,106.0,115.0,0.002291932397959184,43.8441276550293,773.9785766601562,86.34911346435547,117.04169464111328,120.91452026367188,149.0,0.2545645236968994,-30.692581176757812,-34.56541061401367,-34.568817138671875,1.992984693877551e-05,33.0,231.0,1.0,1.992984693877551e-05
84,light,1,119.42793273925781,30.95509910583496,254.0,50.0,174.0,806.6931762695312,175.57481384277344,63.792354583740234,168.45350646972656,0.0,0.003985969387755102,72.0,12.0,0.00023915816326530612,40.1268424987793,596.6695556640625,96.32874298095703,129.08934020996094,130.22752380371094,167.0,0.26010438799858093,-32.76060104370117,-33.89877700805664,-34.1059455871582,3.985969387755102e-05,42.0,238.5,2.0,1.992984693877551e-05
85,light,1,116.0683822631836,30.25750160217285,254.0,50.0,171.0,772.85595703125,172.1195068359375,61.97417449951172,164.4380340576172,0.0,0.002590880102040816,52.0,13.0,0.00025908801020408165,38.63084030151367,535.15234375,93.09193420410156,125.63946533203125,127.0480728149414,163.0,0.25841024518013,-32.54753112792969,-33.95613479614258,-34.09342956542969,3.985969387755102e-05,42.0,241.0,2.0,1.992984693877551e-05
86,light,1,118.27891540527344,30.90835952758789,253.0,51.0,174.0,808.7528076171875,175.12049865722656,62.92716979980469,168.08592224121094,0.0,0.004264987244897959,74.0,16.0,0.00031887755102040814,38.95458984375,537.3555297851562,95.60670471191406,127.67639923095703,129.3621063232422,166.0,0.2604893147945404,-32.06969451904297,-33.755401611328125,-33.84145736694336,0.00011957908163265306,39.83333206176758,242.3333282470703,4.0,5.978954081632653e-05
87,light,1,113.31389617919922,33.95983123779297,239.0,49.0,176.0,1018.38427734375,189.96060180664062,62.402469635009766,171.8932647705078,0.0,0.014787946428571428,99.0,426.0,0.008490114795918368,36.73074722290039,590.8082275390625,91.69300079345703,122.10488891601562,124.82200622558594,170.0,0.2589987516403198,-30.411890029907227,-33.129005432128906,-33.15525436401367,1.992984693877551e-05,32.0,240.0,1.0,1.992984693877551e-05
88,light,1,110.90088653564453,33.944889068603516,250.0,49.0,175.0,1014.5086059570312,186.9570770263672,60.767677307128906,169.62542724609375,0.0,0.015027104591836735,113.0,328.0,0.006536989795918368,37.670623779296875,610.705078125,88.18511199951172,119.96986389160156,124.08467864990234,168.0,0.25323617458343506,-31.784757614135742,-35.899574279785156,-35.90395736694336,3.985969387755102e-05,36.5,239.0,2.0,1.992984693877551e-05
89,light,1,106.77670288085938,30.993383407592773,253.0,50.0,163.0,820.2059326171875,176.6161651611328,59.726768493652344,160.6826629638672,0.0,0.008490114795918368,90.0,98.0,0.001953125,37.845149993896484,608.9025268554688,83.1220932006836,116.28065490722656,120.15052795410156,154.0,0.2486143261194229,-33.15856170654297,-37.028438568115234,-37.03133010864258,0.0,0.0,0.0,0.0,0.0
90,light,1,111.5428695678711,32.01612091064453,253.0,50.0,169.0,878.4580688476562,180.50123596191406,64.34039306640625,167.7209930419922,0.0,0.0186344068877551,98.0,516.0,0.010283801020408163,35.42897415161133,572.409423828125,83.45826721191406,123.04051971435547,126.10140228271484,158.0,0.23870974779129028,-39.58224868774414,-42.64313507080078,-42.65009307861328,0.0,0.0,0.0,0.0,0.0
91,light,1,100.45890808105469,30.746591567993164,252.0,45.0,157.0,788.5084228515625,173.36839294433594,59.0046501159668,154.8760528564453,0.0,0.014588647959183673,90.0,328.0,0.006536989795918368,36.25175476074219,691.7705688476562,75.1310806274414,110.75502014160156,114.10160064697266,147.0,0.23782990872859955,-35.62394332885742,-38.970523834228516,-38.97698211669922,3.985969387755102e-05,34.5,232.0,2.0,1.992984693877551e-05
92,light,1,117.7248306274414,28.57182502746582,253.0,57.0,168.0,699.4531860351562,180.96543884277344,72.64927673339844,166.40345764160156,0.0,0.014907525510204082,85.0,365.0,0.007274394132653061,32.04484176635742,483.4575500488281,87.53436279296875,130.1473846435547,133.06024169921875,157.0,0.23860013484954834,-42.61302185058594,-45.5258903503418,-45.534278869628906,3.985969387755102e-05,38.5,241.5,2.0,1.992984693877551e-05
93,light,1,113.77074432373047,28.468751907348633,251.0,57.0,166.0,684.5928344726562,176.76345825195312,71.02737426757812,164.2651824951172,0.0,0.014847735969387755,103.0,328.0,0.006536989795918368,32.55620574951172,525.4908447265625,84.25347137451172,125.90292358398438,128.9816436767578,155.0,0.23695658147335052,-41.649452209472656,-44.72817611694336,-44.737762451171875,5.978954081632653e-05,54.33333206176758,243.3333282470703,3.0,1.992984693877551e-05
94,light,1,118.79067993164062,29.413768768310547,251.0,61.0,172.0,745.0872802734375,184.27012634277344,75.34091186523438,170.74403381347656,0.0,0.019830197704081634,96.0,560.0,0.011160714285714286,31.875225067138672,504.6064147949219,89.6630859375,130.62551879882812,134.23338317871094,161.0,0.24190440773963928,-40.962432861328125,-44.57029342651367,-44.59440612792969,7.971938775510203e-05,48.0,240.25,3.0,3.985969387755102e-05
95,light,1,109.9766845703125,31.167278289794922,252.0,64.0,168.0,830.9100952148438,185.31703186035156,75.30940246582031,165.8014678955078,0.0,0.019870057397959183,101.0,631.0,0.012575733418367346,32.59428787231445,582.3094482421875,83.58770751953125,120.60277557373047,124.63301086425781,159.0,0.24174486100673676,-37.01506805419922,-41.0452995300293,-41.049644470214844,3.985969387755102e-05,41.0,237.5,2.0,1.992984693877551e-05
96,light,1,114.45244598388672,34.09122848510742,254.0,54.0,175.0,1032.453857421875,192.2785186767578,65.1900863647461,174.43406677246094,0.0,0.020169005102040817,115.0,696.0,0.013871173469387755,32.249908447265625,534.0117797851562,88.38542175292969,124.8612289428711,129.22305297851562,166.0,0.24451708793640137,-36.47580337524414,-40.83763122558594,-40.840003967285156,5.978954081632653e-05,34.33333206176758,234.0,2.0,3.985969387755102e-05
97,light,1,106.11418151855469,25.90346336364746,245.0,58.0,148.0,593.09716796875,153.71514892578125,65.72543334960938,145.84396362304688,0.0,0.0018534757653061226,49.0,12.0,0.00023915816326530612,26.9318904876709,354.0462646484375,77.38623809814453,117.83850860595703,121.15951538085938,132.0,0.2343357503414154,-40.452266693115234,-43.773277282714844,-43.79288864135742,3.985969387755102e-05,40.5,235.0,1.0,3.985969387755102e-05
98,light,1,108.37528228759766,33.55696487426758,249.0,51.0,170.0,998.0032958984375,181.19798278808594,61.47061538696289,166.6639862060547,0.0,0.020208864795918366,104.0,601.0,0.011977838010204082,32.65198516845703,558.8427734375,83.05438995361328,118.60554504394531,122.24637603759766,161.25,0.24265156686306,-35.5511589050293,-39.191986083984375,-39.195411682128906,9.964923469387755e-05,40.599998474121094,237.1999969482422,4.0,3.985969387755102e-05
99,light,1,110.93495178222656,34.05134201049805,250.0,51.0,175.0,1037.2342529296875,182.86717224121094,62.54814910888672,170.00274658203125,0.0,0.02100605867346939,127.0,638.0,0.012715242346938776,32.75700378417969,544.5901489257812,85.56802368164062,121.12348175048828,125.08828735351562,168.0,0.2441147267818451,-35.55546569824219,-39.520267486572266,-39.522422790527344,3.985969387755102e-05,40.5,236.0,2.0,1.992984693877551e-05
100,light,1,109.15409851074219,33.32175827026367,252.0,46.0,165.0,984.7318115234375,180.68592834472656,55.29751968383789,165.33531188964844,0.0,0.018594547193877552,75.0,677.0,0.01349250637755102,30.011751174926758,456.1081848144531,80.74870300292969,120.78607177734375,123.78292083740234,152.0,0.2339632511138916,-40.03736877441406,-43.034217834472656,-43.03681182861328,9.964923469387755e-05,34.20000076293945,237.39999389648438,3.0,5.978954081632653e-05
101,light,1,119.96731567382812,32.49761199951172,250.0,53.0,174.0,942.2440795898438,185.7654266357422,64.6942138671875,173.0105438232422,0.0,0.018993144132653062,88.0,518.0,0.010323660714285714,31.599685668945312,450.9778747558594,92.9062271118164,130.92686462402344,134.5654754638672,163.0,0.2468559443950653,-38.020626068115234,-41.65924072265625,-41.660037994384766,0.0,0.0,0.0,0.0,0.0
102,light,1,97.1776123046875,34.903236389160156,251.0,36.0,162.0,1018.7633056640625,162.90122985839844,48.51210021972656,154.84674072265625,0.0,0.014528858418367346,112.0,395.0,0.007872289540816327,36.079254150390625,837.48486328125,79.42647552490234,104.06761932373047,108.45487976074219,157.0,0.25832608342170715,-24.641143798828125,-29.028400421142578,-29.039520263671875,0.0,0.0,0.0,0.0,0.0
103,light,1,105.77864074707031,26.280162811279297,254.0,55.0,150.0,607.0646362304688,156.8848419189453,62.654815673828125,148.57154846191406,0.0,0.002072704081632653,49.0,8.0,0.00015943877551020407,30.256881713867188,382.52655029296875,79.10022735595703,116.5011978149414,120.6544189453125,137.0,0.23975765705108643,-37.400970458984375,-41.5541877746582,-41.557498931884766,5.978954081632653e-05,36.66666793823242,244.6666717529297,3.0,1.992984693877551e-05
104,light,1,107.84642028808594,27.402921676635742,251.0,55.0,153.0,664.6908569335938,161.88687133789062,62.12493896484375,151.35482788085938,0.0,0.0030891262755102043,63.0,12.0,0.00023915816326530612,30.278806686401367,390.6920471191406,81.49575805664062,118.48975372314453,122.30159759521484,140.0,0.24196943640708923,-36.99399948120117,-40.805843353271484,-40.80984878540039,7.971938775510203e-05,45.0,238.5,3.0,3.985969387755102e-05
105,light,1,111.32659149169922,31.69092559814453,253.0,52.0,164.0,889.9857177734375,178.41616821289062,59.760986328125,163.21630859375,0.0,0.011399872448979591,105.0,230.0,0.004583864795918368,34.28333282470703,519.1836547851562,86.12226867675781,121.42701721191406,125.51725769042969,154.0,0.24606704711914062,-35.30474853515625,-39.394989013671875,-39.39731979370117,0.0,0.0,0.0,0.0,0.0
106,light,1,107.07403564453125,29.910573959350586,254.0,48.0,161.0,758.88330078125,173.16197204589844,59.81663131713867,159.2098846435547,0.0,0.015385841836734694,119.0,360.0,0.007174744897959184,31.99117660522461,577.6597900390625,79.65166473388672,118.27069091796875,121.44752502441406,150.0,0.237273707985878,-38.619022369384766,-41.795860290527344,-41.79912567138672,3.985969387755102e-05,41.5,243.5,2.0,1.992984693877551e-05
107,light,1,94.80194091796875,28.032285690307617,249.0,46.0,142.0,625.8933715820312,164.3787841796875,55.17086410522461,144.05455017089844,0.0,0.014389349489795918,95.0,457.0,0.009107940051020409,30.413551330566406,693.5414428710938,67.06062316894531,106.2587890625,108.52474975585938,132.0,0.2263747751712799,-39.19816207885742,-41.46412658691406,-41.590641021728516,5.978954081632653e-05,40.33333206176758,234.3333282470703,2.0,3.985969387755102e-05
